,complexinfo,FREQUENCY,CELL_ID,ConnNoAvg,ConnNoMax,ConnNoTot,ConnNoCnt,ReleaseCallHoldingTimeAvg,ReleaseCallHoldingTimeTot,ReleaseCallHoldingTimeCnt,eNB,time
0,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),2.1GHz(20M),cNum15,16.3,27,2445,150,14.26,3937,276,1-26507,09:05
1,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),2.1GHz(20M),cNum7,30.16,43,4524,150,16.04,9157,571,1-26507,09:05
2,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),1.8GHz(20M),cNum12,17.53,28,2629,150,12.25,4203,343,1-26507,09:05
3,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),1.8GHz(20M),cNum3,24.27,39,3641,150,17.36,7170,413,1-26507,09:05
4,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),800MHz,cNum10,21.11,27,3166,150,14.39,4647,323,1-26507,09:05
5,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),800MHz,cNum9,14.71,24,2206,150,18.15,3867,213,1-26507,09:05
6,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),800MHz,cNum2,6.92,12,1038,150,44.35,5056,114,1-26507,09:05
7,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),800MHz,cNum1,8.73,15,1310,150,19.3,2876,149,1-26507,09:05
8,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),800MHz,cNum0,16.15,23,2422,150,18.63,4993,268,1-26507,09:05
9,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),2.1GHz(20M),cNum17,9.66,16,1449,150,18.9,3289,174,1-26507,09:05
10,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),2.1GHz(20M),cNum8,10.62,18,1593,150,18.6,2493,134,1-26507,09:05
11,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),1.8GHz(20M),cNum14,13.07,20,1961,150,16.28,3094,190,1-26507,09:05
12,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),2.1GHz(20M),cNum6,23.05,36,3457,150,16.26,6244,384,1-26507,09:05
13,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),1.8GHz(20M),cNum13,36.47,52,5470,150,16.99,11517,678,1-26507,09:05
14,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),1.8GHz(20M),cNum5,11.31,21,1696,150,21.75,2936,135,1-26507,09:05
15,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),1.8GHz(20M),cNum4,29.63,51,4445,150,22.2,10502,473,1-26507,09:05
16,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),800MHz,cNum11,5.25,12,788,150,23.36,2032,87,1-26507,09:05
17,S동대문제기_동대문구B1LDN_10(1-26507):(09:00-09:05),2.1GHz(20M),cNum16,49.93,73,7489,150,15.38,14979,974,1-26507,09:05
18,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),2.1GHz(20M),cNum7,29.08,42,4362,150,21.04,9700,461,1-26507,09:10
19,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),2.1GHz(20M),cNum15,17.71,25,2656,150,14.23,4113,289,1-26507,09:10
20,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),2.1GHz(20M),cNum6,26.69,40,4003,150,17.01,7060,415,1-26507,09:10
21,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),800MHz,cNum1,10.9,18,1635,150,18.5,3201,173,1-26507,09:10
22,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),2.1GHz(20M),cNum8,10.85,18,1627,150,20.23,2630,130,1-26507,09:10
23,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),800MHz,cNum0,13.51,23,2026,150,15.63,3768,241,1-26507,09:10
24,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),1.8GHz(20M),cNum14,13.6,22,2040,150,19.47,3544,182,1-26507,09:10
25,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),800MHz,cNum2,7.59,11,1138,150,16.67,2284,137,1-26507,09:10
26,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),1.8GHz(20M),cNum12,19.67,28,2950,150,14.11,5236,371,1-26507,09:10
27,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),1.8GHz(20M),cNum5,8.91,15,1337,150,30.78,3663,119,1-26507,09:10
28,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),1.8GHz(20M),cNum3,23.75,34,3563,150,17.19,7424,432,1-26507,09:10
29,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),800MHz,cNum9,12.57,20,1885,150,27.33,5493,201,1-26507,09:10
30,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),800MHz,cNum11,4.21,9,632,150,37.66,2335,62,1-26507,09:10
31,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),1.8GHz(20M),cNum4,22.64,33,3396,150,18.79,7459,397,1-26507,09:10
32,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),2.1GHz(20M),cNum17,13.33,20,2000,150,18.69,3757,201,1-26507,09:10
33,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),2.1GHz(20M),cNum16,45.52,62,6828,150,13.76,13089,951,1-26507,09:10
34,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),800MHz,cNum10,18.33,25,2749,150,21.07,6385,303,1-26507,09:10
35,S동대문제기_동대문구B1LDN_10(1-26507):(09:05-09:10),1.8GHz(20M),cNum13,35.63,53,5344,150,16.27,10562,649,1-26507,09:10
36,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),800MHz,cNum10,14.84,23,2226,150,13.37,3263,244,1-26507,09:15
37,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),800MHz,cNum11,5.0,10,750,150,16.48,1137,69,1-26507,09:15
38,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),2.1GHz(20M),cNum6,25.92,36,3888,150,18.48,6819,369,1-26507,09:15
39,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),1.8GHz(20M),cNum14,14.29,19,2144,150,17.73,3794,214,1-26507,09:15
40,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),1.8GHz(20M),cNum13,37.43,56,5614,150,15.33,10013,653,1-26507,09:15
41,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),800MHz,cNum9,15.67,24,2351,150,20.51,5803,283,1-26507,09:15
42,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),1.8GHz(20M),cNum12,21.0,29,3150,150,13.38,6089,455,1-26507,09:15
43,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),800MHz,cNum2,8.75,16,1312,150,16.71,2206,132,1-26507,09:15
44,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),1.8GHz(20M),cNum5,10.16,22,1524,150,19.97,2416,121,1-26507,09:15
45,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),2.1GHz(20M),cNum16,48.05,67,7207,150,14.81,13554,915,1-26507,09:15
46,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),800MHz,cNum1,8.67,17,1301,150,21.48,3157,147,1-26507,09:15
47,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),800MHz,cNum0,14.73,21,2209,150,21.91,5128,234,1-26507,09:15
48,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),1.8GHz(20M),cNum4,23.65,37,3548,150,17.73,7358,415,1-26507,09:15
49,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),2.1GHz(20M),cNum15,15.66,22,2349,150,15.92,4013,252,1-26507,09:15
50,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),1.8GHz(20M),cNum3,23.15,32,3472,150,16.24,6511,401,1-26507,09:15
51,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),2.1GHz(20M),cNum8,9.65,18,1447,150,25.3,2985,118,1-26507,09:15
52,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),2.1GHz(20M),cNum7,29.55,40,4433,150,27.25,12588,462,1-26507,09:15
53,S동대문제기_동대문구B1LDN_10(1-26507):(09:10-09:15),2.1GHz(20M),cNum17,9.84,21,1476,150,17.27,2833,164,1-26507,09:15
54,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),1.8GHz(20M),cNum12,19.4,27,2910,150,12.49,4922,394,1-26507,09:20
55,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),1.8GHz(20M),cNum5,9.53,19,1430,150,23.28,2817,121,1-26507,09:20
56,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),1.8GHz(20M),cNum3,21.94,31,3291,150,15.57,5619,361,1-26507,09:20
57,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),800MHz,cNum11,4.31,10,647,150,16.55,1407,85,1-26507,09:20
58,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),800MHz,cNum10,13.27,18,1991,150,17.01,4321,254,1-26507,09:20
59,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),800MHz,cNum2,10.93,18,1639,150,24.16,2706,112,1-26507,09:20
60,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),800MHz,cNum1,5.65,11,848,150,14.74,1651,112,1-26507,09:20
61,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),800MHz,cNum0,17.36,24,2604,150,18.73,5674,303,1-26507,09:20
62,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),2.1GHz(20M),cNum15,19.28,27,2892,150,13.85,4848,350,1-26507,09:20
63,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),2.1GHz(20M),cNum8,10.58,17,1587,150,20.86,2608,125,1-26507,09:20
64,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),1.8GHz(20M),cNum14,12.1,19,1815,150,17.46,2933,168,1-26507,09:20
65,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),2.1GHz(20M),cNum7,28.23,43,4235,150,17.68,8186,463,1-26507,09:20
66,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),2.1GHz(20M),cNum6,23.17,34,3475,150,15.26,5494,360,1-26507,09:20
67,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),1.8GHz(20M),cNum4,23.17,36,3476,150,18.6,7402,398,1-26507,09:20
68,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),800MHz,cNum9,12.41,21,1861,150,14.43,3291,228,1-26507,09:20
69,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),2.1GHz(20M),cNum17,9.27,17,1391,150,19.54,2989,153,1-26507,09:20
70,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),1.8GHz(20M),cNum13,35.07,58,5260,150,15.62,9526,610,1-26507,09:20
71,S동대문제기_동대문구B1LDN_10(1-26507):(09:15-09:20),2.1GHz(20M),cNum16,52.62,69,7893,150,14.18,14451,1019,1-26507,09:20
72,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),2.1GHz(20M),cNum15,17.64,31,2646,150,15.56,4527,291,1-26507,09:25
73,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),1.8GHz(20M),cNum12,21.5,31,3225,150,13.7,5356,391,1-26507,09:25
74,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),2.1GHz(20M),cNum17,8.67,15,1301,150,18.68,2522,135,1-26507,09:25
75,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),800MHz,cNum9,15.51,22,2326,150,16.99,4230,249,1-26507,09:25
76,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),800MHz,cNum10,18.17,25,2726,150,12.78,4025,315,1-26507,09:25
77,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),1.8GHz(20M),cNum13,29.49,43,4423,150,16.55,9270,560,1-26507,09:25
78,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),1.8GHz(20M),cNum14,13.57,20,2035,150,17.82,2976,167,1-26507,09:25
79,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),2.1GHz(20M),cNum7,30.5,45,4575,150,19.21,9085,473,1-26507,09:25
80,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),2.1GHz(20M),cNum6,26.29,36,3943,150,17.13,7228,422,1-26507,09:25
81,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),2.1GHz(20M),cNum8,11.03,22,1655,150,20.79,2848,137,1-26507,09:25
82,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),800MHz,cNum1,7.72,16,1158,150,22.61,2668,118,1-26507,09:25
83,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),800MHz,cNum2,8.29,15,1244,150,27.99,3443,123,1-26507,09:25
84,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),800MHz,cNum0,22.44,31,3366,150,14.64,4861,332,1-26507,09:25
85,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),800MHz,cNum11,4.46,8,669,150,21.33,1280,60,1-26507,09:25
86,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),1.8GHz(20M),cNum3,22.47,37,3370,150,15.35,6385,416,1-26507,09:25
87,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),1.8GHz(20M),cNum4,24.65,32,3698,150,19.46,7862,404,1-26507,09:25
88,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),1.8GHz(20M),cNum5,11.97,22,1796,150,24.6,3124,127,1-26507,09:25
89,S동대문제기_동대문구B1LDN_10(1-26507):(09:20-09:25),2.1GHz(20M),cNum16,40.71,62,6107,150,14.4,11880,825,1-26507,09:25
90,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),2.1GHz(20M),cNum8,9.68,19,1443,149,20.31,2498,123,1-26507,09:30
91,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),2.1GHz(20M),cNum15,16.66,23,2483,149,15.3,4436,290,1-26507,09:30
92,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),2.1GHz(20M),cNum17,12.01,18,1790,149,18.48,3234,175,1-26507,09:30
93,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),800MHz,cNum10,16.13,25,2404,149,23.33,7233,310,1-26507,09:30
94,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),800MHz,cNum11,4.25,9,633,149,19.33,1102,57,1-26507,09:30
95,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),1.8GHz(20M),cNum3,24.01,35,3578,149,17.75,7720,435,1-26507,09:30
96,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),1.8GHz(20M),cNum13,25.73,36,3834,149,13.6,7237,532,1-26507,09:30
97,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),1.8GHz(20M),cNum14,13.96,19,2080,149,23.37,3810,163,1-26507,09:30
98,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),2.1GHz(20M),cNum7,30.5,40,4544,149,18.3,8142,445,1-26507,09:30
99,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),2.1GHz(20M),cNum6,23.59,32,3515,149,16.99,6645,391,1-26507,09:30
100,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),2.1GHz(20M),cNum16,38.36,52,5715,149,13.46,10780,801,1-26507,09:30
101,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),800MHz,cNum1,8.19,15,1220,149,20.13,2999,149,1-26507,09:30
102,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),800MHz,cNum2,6.91,11,1030,149,14.54,1905,131,1-26507,09:30
103,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),800MHz,cNum0,19.09,27,2844,149,22.42,6793,303,1-26507,09:30
104,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),800MHz,cNum9,12.72,20,1896,149,15.67,3149,201,1-26507,09:30
105,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),1.8GHz(20M),cNum4,23.15,35,3450,149,20.02,7569,378,1-26507,09:30
106,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),1.8GHz(20M),cNum5,10.49,18,1563,149,21.32,2196,103,1-26507,09:30
107,S동대문제기_동대문구B1LDN_10(1-26507):(09:25-09:30),1.8GHz(20M),cNum12,21.17,29,3155,149,16.59,5525,333,1-26507,09:30
108,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),2.1GHz(20M),cNum8,9.91,19,1496,151,16.5,2425,147,1-26507,09:35
109,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),2.1GHz(20M),cNum15,15.08,23,2262,150,13.92,3480,250,1-26507,09:35
110,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),1.8GHz(20M),cNum12,16.73,28,2526,151,14.44,4275,296,1-26507,09:35
111,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),1.8GHz(20M),cNum5,10.61,17,1602,151,26.16,3008,115,1-26507,09:35
112,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),1.8GHz(20M),cNum4,23.35,39,3526,151,18.59,7306,393,1-26507,09:35
113,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),1.8GHz(20M),cNum3,22.17,29,3348,151,18.51,6830,369,1-26507,09:35
114,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),800MHz,cNum9,13.32,21,2012,151,26.42,5047,191,1-26507,09:35
115,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),800MHz,cNum2,7.99,15,1207,151,13.95,2064,148,1-26507,09:35
116,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),800MHz,cNum1,9.19,16,1387,151,22.33,2635,118,1-26507,09:35
117,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),800MHz,cNum0,20.7,28,3126,151,16.61,5115,308,1-26507,09:35
118,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),2.1GHz(20M),cNum17,11.21,20,1681,150,15.9,2830,178,1-26507,09:35
119,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),2.1GHz(20M),cNum16,38.44,51,5766,150,13.73,11438,833,1-26507,09:35
120,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),2.1GHz(20M),cNum7,28.62,42,4321,151,23.37,10235,438,1-26507,09:35
121,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),2.1GHz(20M),cNum6,23.38,32,3530,151,18.37,7291,397,1-26507,09:35
122,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),1.8GHz(20M),cNum14,15.13,24,2269,150,25.75,5072,197,1-26507,09:35
123,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),1.8GHz(20M),cNum13,27.49,38,4151,151,14.81,8057,544,1-26507,09:35
124,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),800MHz,cNum11,4.59,9,693,151,20.1,1186,59,1-26507,09:35
125,S동대문제기_동대문구B1LDN_10(1-26507):(09:30-09:35),800MHz,cNum10,15.88,25,2398,151,13.01,4422,340,1-26507,09:35
126,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),800MHz,cNum9,13.05,21,1944,149,15.42,3362,218,1-26507,09:40
127,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),2.1GHz(20M),cNum15,14.27,25,2141,150,13.83,3845,278,1-26507,09:40
128,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),2.1GHz(20M),cNum8,8.66,18,1290,149,18.35,2019,110,1-26507,09:40
129,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),2.1GHz(20M),cNum7,28.25,41,4209,149,18.83,8322,442,1-26507,09:40
130,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),800MHz,cNum2,8.87,14,1322,149,16.46,2633,160,1-26507,09:40
131,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),2.1GHz(20M),cNum6,23.38,32,3484,149,14.72,6550,445,1-26507,09:40
132,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),1.8GHz(20M),cNum14,14.86,22,2229,150,20.41,3877,190,1-26507,09:40
133,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),1.8GHz(20M),cNum13,24.21,35,3608,149,13.45,6913,514,1-26507,09:40
134,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),800MHz,cNum1,9.52,14,1418,149,16.76,2463,147,1-26507,09:40
135,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),800MHz,cNum0,23.77,36,3541,149,22.83,7055,309,1-26507,09:40
136,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),1.8GHz(20M),cNum3,21.97,32,3274,149,20.1,7275,362,1-26507,09:40
137,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),1.8GHz(20M),cNum5,8.63,15,1286,149,19.33,1856,96,1-26507,09:40
138,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),800MHz,cNum11,6.01,9,895,149,26.77,1526,57,1-26507,09:40
139,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),2.1GHz(20M),cNum17,10.05,18,1508,150,26.85,4055,151,1-26507,09:40
140,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),800MHz,cNum10,19.74,27,2942,149,15.99,5742,359,1-26507,09:40
141,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),1.8GHz(20M),cNum4,21.53,31,3208,149,20.92,7092,339,1-26507,09:40
142,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),2.1GHz(20M),cNum16,34.88,48,5232,150,12.93,9618,744,1-26507,09:40
143,S동대문제기_동대문구B1LDN_10(1-26507):(09:35-09:40),1.8GHz(20M),cNum12,17.07,27,2544,149,15.85,4643,293,1-26507,09:40
144,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),2.1GHz(20M),cNum15,15.87,24,2381,150,15.0,4380,292,1-26507,09:45
145,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),1.8GHz(20M),cNum12,16.51,25,2476,150,13.19,3984,302,1-26507,09:45
146,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),1.8GHz(20M),cNum4,22.62,32,3393,150,20.59,7432,361,1-26507,09:45
147,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),1.8GHz(20M),cNum3,22.36,33,3354,150,18.65,7012,376,1-26507,09:45
148,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),800MHz,cNum11,3.89,8,583,150,35.99,2411,67,1-26507,09:45
149,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),800MHz,cNum9,12.34,18,1851,150,19.55,4223,216,1-26507,09:45
150,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),800MHz,cNum2,8.77,13,1316,150,19.81,2357,119,1-26507,09:45
151,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),800MHz,cNum1,9.84,15,1476,150,19.32,2975,154,1-26507,09:45
152,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),800MHz,cNum0,20.89,28,3134,150,19.33,5336,276,1-26507,09:45
153,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),2.1GHz(20M),cNum17,9.11,17,1366,150,17.53,2559,146,1-26507,09:45
154,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),2.1GHz(20M),cNum16,40.05,55,6007,150,13.44,11731,873,1-26507,09:45
155,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),2.1GHz(20M),cNum8,9.33,17,1400,150,18.76,2532,135,1-26507,09:45
156,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),2.1GHz(20M),cNum7,29.26,41,4389,150,18.11,8421,465,1-26507,09:45
157,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),1.8GHz(20M),cNum13,26.45,35,3968,150,13.79,7338,532,1-26507,09:45
158,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),2.1GHz(20M),cNum6,23.61,33,3542,150,14.94,6410,429,1-26507,09:45
159,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),1.8GHz(20M),cNum14,19.62,26,2943,150,19.8,4177,211,1-26507,09:45
160,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),1.8GHz(20M),cNum5,11.3,20,1695,150,25.87,3311,128,1-26507,09:45
161,S동대문제기_동대문구B1LDN_10(1-26507):(09:40-09:45),800MHz,cNum10,16.9,27,2535,150,12.65,4035,319,1-26507,09:45
162,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),2.1GHz(20M),cNum7,25.71,41,3856,150,18.22,7871,432,1-26507,09:50
163,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),2.1GHz(20M),cNum8,10.54,18,1581,150,18.7,2487,133,1-26507,09:50
164,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),2.1GHz(20M),cNum6,22.9,31,3435,150,16.69,6575,394,1-26507,09:50
165,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),1.8GHz(20M),cNum13,28.33,42,4250,150,15.82,7958,503,1-26507,09:50
166,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),2.1GHz(20M),cNum17,11.32,20,1698,150,16.87,2969,176,1-26507,09:50
167,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),800MHz,cNum0,22.63,30,3395,150,24.94,7581,304,1-26507,09:50
168,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),1.8GHz(20M),cNum14,18.61,25,2792,150,26.67,5228,196,1-26507,09:50
169,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),800MHz,cNum10,16.56,23,2484,150,12.83,4618,360,1-26507,09:50
170,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),1.8GHz(20M),cNum5,9.34,16,1401,150,21.23,2590,122,1-26507,09:50
171,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),2.1GHz(20M),cNum15,17.42,25,2613,150,15.46,4160,269,1-26507,09:50
172,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),1.8GHz(20M),cNum4,22.08,36,3312,150,19.32,6724,348,1-26507,09:50
173,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),1.8GHz(20M),cNum3,23.95,37,3593,150,20.04,7236,361,1-26507,09:50
174,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),800MHz,cNum11,4.77,11,716,150,14.13,904,64,1-26507,09:50
175,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),800MHz,cNum9,12.79,20,1918,150,13.1,2868,219,1-26507,09:50
176,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),800MHz,cNum2,9.67,15,1451,150,18.13,2592,143,1-26507,09:50
177,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),2.1GHz(20M),cNum16,37.56,56,5634,150,12.56,10474,834,1-26507,09:50
178,S동대문제기_동대문구B1LDN_10(1-26507):(09:45-09:50),1.8GHz(20M),cNum12,16.76,28,2514,150,15.4,4327,281,1-26507,09:50
